dt,country,terrorism_insurgency,war_military_conflict,regional_disintegration,financial_sanctions,trade_disputes,cyber_warfare,energy_resource_conflicts,global_governance,nuclear_proliferation,territorial_disputes,other,TOTAL
01/03/2001,FR,0.04302926,0.387263339,0.04302926,0.387263339,0.817555938,0,0.516351119,0.645438898,0,0.08605852,0.645438898,3.571428571
01/04/2001,FR,0,0.617283951,0.142450142,0.189933523,1.851851852,0,0.56980057,0.997150997,0,0.142450142,1.18708452,5.698005698
01/05/2001,FR,0,0.55331992,0.201207243,0.050301811,0.653923541,0.050301811,0.754527163,0.804828974,0,0.050301811,0.452716298,3.571428571
01/06/2001,FR,0.049925112,0.64902646,0.449326011,0.099850225,0.998502247,0,0.748876685,0.748876685,0.049925112,0,0.449326011,4.243634548
01/07/2001,FR,0,0.516944285,0.172314762,0.114876508,1.091326824,0,0.689259047,1.148765078,0,0.057438254,0.919012062,4.709936818
01/08/2001,FR,0.103145952,0.464156782,0,0.103145952,1.083032491,0,0.618875709,1.237751418,0,0.051572976,0.670448685,4.332129964
01/09/2001,FR,11.03278111,0.352485019,0.246739514,0.070497004,1.057455058,0.035248502,0.563976031,0.669721537,0,0.035248502,1.621431089,15.68558336
01/10/2001,FR,8.182386009,0.749531543,0.187382886,0.124921924,1.3116802,0.031230481,0.905683948,0.499687695,0.031230481,0.062460962,2.560899438,14.64709557
01/11/2001,FR,3.118355776,0.531537916,0.531537916,0,2.622253721,0.141743444,1.452870305,0.921332388,0,0.035435861,1.452870305,10.80793763
01/12/2001,FR,1.492537313,0.353495679,0.667714061,0.117831893,0.942655145,0,0.824823252,1.453260016,0.039277298,0,1.767478397,7.659073056
01/01/2002,FR,1.345442314,0.571812984,1.345442314,0.134544231,0.94180962,0,0.47090481,1.446350488,0.033636058,0.134544231,1.143625967,7.568113017
01/02/2002,FR,0.974147621,0.78681154,0.337204946,0.187336081,0.599475459,0.037467216,0.262270513,1.686024728,0.149868865,0.037467216,1.161483702,6.219557887
01/03/2002,FR,0.500500501,0.567233901,0.1001001,0.1001001,2.002002002,0,0.900900901,0.867534201,0,0.1668335,0.934267601,6.139472806
01/04/2002,FR,0.513833992,0.553359684,0.079051383,0.118577075,0.869565217,0,1.581027668,0.830039526,0,0.118577075,1.067193676,5.731225296
01/05/2002,FR,0.84481992,0.666963095,0.133392619,0.489106269,1.645175634,0,0.978212539,0.666963095,0,0.177856825,0.84481992,6.447309916
01/06/2002,FR,0.713436385,0.475624257,0.237812128,0.118906064,1.307966706,0,0.634165676,1.109789933,0.158541419,0.039635355,1.347602061,6.143479984
01/07/2002,FR,0.489977728,0.534521158,0.04454343,0.08908686,1.380846325,0,0.668151448,1.113585746,0,0.08908686,1.202672606,5.61247216
01/08/2002,FR,0.691389063,0.879949717,0,0.188560654,1.068510371,0,0.691389063,1.634192332,0,0.062853551,1.319924576,6.536769327
01/09/2002,FR,1.005025126,2.126014689,0.077309625,0.15461925,1.043679938,0,1.120989563,0.657131813,0.038654813,0.077309625,3.710862002,10.01159644
01/10/2002,FR,0.718608169,1.323751891,0.832072617,0.037821483,1.096822995,0,0.529500756,1.096822995,0.037821483,0.037821483,2.836611195,8.547655068
01/11/2002,FR,0.489541611,1.42412105,0.222518914,0.044503783,0.934579439,0,0.62305296,1.246105919,0.044503783,0.044503783,2.670226969,7.743658211
01/12/2002,FR,0.272479564,2.406902816,0.136239782,0,0.953678474,0,1.99818347,0.635785649,0.272479564,0.045413261,3.587647593,10.30881017
01/01/2003,FR,0.28913672,4.006608839,0.206526229,0.041305246,1.032631144,0.041305246,1.197852127,0.660883932,0.165220983,0.123915737,4.626187526,12.39157373
01/02/2003,FR,0.183823529,7.398897059,0.137867647,0.045955882,1.240808824,0,1.470588235,0.689338235,0,0,4.6875,15.85477941
01/03/2003,FR,0.370981039,13.06677659,0.247320692,0.041220115,0.783182193,0,1.690024732,0.412201154,0.082440231,0.082440231,5.39983512,22.17642209
01/04/2003,FR,0.134831461,10.06741573,0.179775281,0.224719101,1.033707865,0.04494382,1.97752809,0.404494382,0.134831461,0,5.887640449,20.08988764
01/05/2003,FR,0.390434358,2.537823328,0.439238653,0.048804295,2.098584675,0,0.829673011,0.780868716,0.048804295,0.048804295,4.734016593,11.95705222
01/06/2003,FR,0.045578851,2.370100273,0.820419325,0.182315406,1.686417502,0,1.048313582,0.774840474,0.136736554,0,2.962625342,10.02734731
01/07/2003,FR,0.201714574,1.109430156,0.050428643,0.15128593,1.865859808,0,0.806858296,0.453857791,0,0.050428643,2.773575391,7.463439233
01/08/2003,FR,0.270819228,0.812457684,0,0.135409614,1.963439404,0,0.880162492,0.270819228,0,0.067704807,3.249830738,7.650643196
01/09/2003,FR,0.115118956,0.844205679,0.805832694,0.076745971,4.182655411,0,0.805832694,1.151189563,0,0,2.187260169,10.16884114
01/10/2003,FR,0.067727735,0.812732814,0.37250254,0.203183204,1.896376566,0.033863867,0.948188283,1.117507619,0.203183204,0,1.456146292,7.111412123
01/11/2003,FR,0.532521871,0.912894637,1.065043743,0.494484595,3.157093952,0,0.798782807,1.445416508,0.11411183,0.076074553,2.244199315,10.84062381
01/12/2003,FR,0.318598168,1.234567901,0.39824771,0.079649542,2.150537634,0,1.274392672,1.473516527,0.079649542,0.039824771,2.110712863,9.159697332
01/01/2004,FR,0.412371134,1.16838488,0.309278351,0.034364261,2.164948454,0,0.790378007,1.030927835,0.034364261,0.034364261,2.680412371,8.659793814
01/02/2004,FR,0.177619893,0.81705151,0.284191829,0.177619893,1.953818828,0,0.674955595,0.461811723,0,0.035523979,2.1669627,6.74955595
01/03/2004,FR,1.498335183,0.527192009,0.249722531,0.138734739,1.41509434,0,1.082130966,0.693673696,0,0.055493896,2.081021088,7.741398446
01/04/2004,FR,0.241618846,0.755058895,0.724856539,0.060404712,1.479915433,0,0.996677741,1.117487164,0.060404712,0.060404712,2.416188463,7.913017215
01/05/2004,FR,0.189393939,0.568181818,0.189393939,0.031565657,2.083333333,0,2.714646465,0.852272727,0.063131313,0.063131313,2.241161616,8.996212121
01/06/2004,FR,0.291450777,1.133419689,0.453367876,0.291450777,1.262953368,0,2.202072539,0.680051813,0.03238342,0,2.10492228,8.452072539
01/07/2004,FR,0.351150995,0.741318767,0.156067109,0.507218104,1.950838861,0,1.131486539,0.585251658,0,0.078033554,1.053452985,6.554818572
01/08/2004,FR,0.429389313,0.858778626,0.143129771,0.143129771,1.526717557,0,5.057251908,0.190839695,0,0.095419847,2.242366412,10.6870229
01/09/2004,FR,0.326119182,0.504002372,0.207530388,0.118588793,1.096946339,0,2.282834272,0.622591165,0.17788319,0.059294397,1.185887934,6.581678031
01/10/2004,FR,0.086182132,0.603274921,0.172364263,0.057454754,1.83855214,0,2.55673657,0.861821316,0.143636886,0.114909509,1.091640333,7.526572824
01/11/2004,FR,0.2364765,0.798108188,0.443393438,0.266036063,2.512562814,0,1.359739876,1.566656813,0.147797813,0.472953,1.655335501,9.459060006
01/12/2004,FR,0.280024891,0.591163659,0.497822029,0.435594275,2.457996266,0,1.929060361,1.337896702,0,0.217797138,1.213441195,8.960796515
01/01/2005,FR,0.288184438,0.489913545,0.317002882,0.23054755,1.585014409,0,1.008645533,1.325648415,0,0.432276657,1.642651297,7.319884726
01/02/2005,FR,0.058823529,0.411764706,0.264705882,0.147058824,1.176470588,0,1.176470588,0.882352941,0.058823529,0.117647059,1.264705882,5.558823529
01/03/2005,FR,0.131095962,0.288411117,0.681699004,0.026219192,1.28474043,0.026219192,1.3896172,1.442055585,0.131095962,0.131095962,0.655479811,6.187729418
01/04/2005,FR,0,0.219298246,0.466008772,0.164473684,2.275219298,0,1.452850877,0.79495614,0.027412281,0,0.76754386,6.167763158
01/05/2005,FR,0.217594032,0.062169723,1.367733914,0.18650917,3.357165061,0,1.49207336,1.025800435,0.031084862,0.124339447,1.11905502,8.983525023
01/06/2005,FR,0.082236842,0.959429825,1.617324561,0.137061404,2.055921053,0,2.083333333,1.370614035,0.219298246,0.054824561,1.041666667,9.621710526
01/07/2005,FR,1.134981759,0.364815565,0.28374544,0.121605188,2.594244021,0,1.824077827,0.56749088,0,0.121605188,0.972841508,7.985407377
01/08/2005,FR,0.30647986,0.61295972,0.087565674,0.131348511,2.145359019,0,3.721541156,0.175131349,0.131348511,0.175131349,1.094570928,8.581436077
01/09/2005,FR,0.109920308,0.439681231,0.027480077,0.054960154,2.308326463,0.027480077,1.896125309,0.357241,0.164880462,0.054960154,1.374003847,6.815059082
01/10/2005,FR,0.168236878,0.370121131,0.067294751,0.067294751,2.658142665,0.033647376,0.67294751,0.706594886,0.168236878,0.067294751,1.177658143,6.157469717
01/11/2005,FR,0.121212121,0.121212121,0.181818182,0.121212121,1.848484848,0,0.727272727,0.515151515,0.242424242,0.060606061,0.787878788,4.727272727
01/12/2005,FR,0.243902439,0.677506775,0.406504065,0.108401084,3.333333333,0,1.788617886,1.517615176,0.135501355,0.054200542,1.029810298,9.295392954
01/01/2006,FR,0.164925783,0.329851567,0.054975261,0.192413414,1.346893898,0.027487631,4.315557999,0.687190764,0.412314458,0.027487631,0.907091809,8.466190214
01/02/2006,FR,0.407747197,0.509683996,0.067957866,0.033978933,1.868841318,0.169894665,1.834862385,0.611620795,0.305810398,0,1.087325858,6.897723411
01/03/2006,FR,0.213219616,0.456899178,0.243679561,0.213219616,1.76667682,0,2.528175449,0.761498629,0.365519342,0.091379836,0.456899178,7.097167225
01/04/2006,FR,0.134228188,0.268456376,0.100671141,0.167785235,2.11409396,0.067114094,2.88590604,0.939597315,0.704697987,0.033557047,1.006711409,8.422818792
01/05/2006,FR,0.269380425,0.299311583,0.17958695,0.329242742,1.646213708,0,2.484286142,0.508829692,1.376833283,0.089793475,0.987728225,8.171206226
01/06/2006,FR,0.250783699,0.501567398,0.094043887,0.282131661,1.504702194,0,2.570532915,0.407523511,1.379310345,0.031347962,1.034482759,8.056426332
01/07/2006,FR,0.243605359,1.055623224,0.040600893,0.162403573,2.030044661,0,3.004466098,0.324807146,1.13682501,0.081201786,0.812017864,8.891595615
01/08/2006,FR,0.543724513,1.223380154,0,0.453103761,1.223380154,0,2.628001812,0.362483009,1.767104667,0.135931128,1.04213865,9.379247848
01/09/2006,FR,0.396583282,0.579621721,0.122025625,0.305064063,1.281269067,0,2.287980476,0.854179378,0.67114094,0.030506406,0.701647346,7.230018304
01/10/2006,FR,0.21141649,0.181214135,0.030202356,0.21141649,0.936273029,0.030202356,2.325581395,0.422832981,1.177891876,0.151011779,0.755058895,6.433101782
01/11/2006,FR,0.087082729,0.696661829,0.058055152,0.116110305,1.422351234,0,1.915820029,0.23222061,0.6095791,0.087082729,0.928882438,6.153846154
01/12/2006,FR,0.243383024,0.60845756,0.121691512,0.334651658,1.5211439,0,1.855795558,0.638880438,0.882263462,0.121691512,1.034377852,7.362336477
01/01/2007,FR,0.147188696,0.618192523,0.117750957,0.088313218,1.177509567,0,2.443332352,0.441566088,0.647630262,0,0.883132175,6.564615838
01/02/2007,FR,0.065104167,0.716145833,0.130208333,0.227864583,1.171875,0,1.595052083,0.227864583,1.009114583,0.065104167,1.009114583,6.217447917
01/03/2007,FR,0.143802128,0.488927236,0.172562554,0.402645959,1.179177452,0,1.265458729,0.546448087,0.747771067,0,0.747771067,5.69456428
01/04/2007,FR,0.142602496,0.249554367,0.071301248,0.285204991,1.818181818,0,0.962566845,0.606060606,0.427807487,0.035650624,0.998217469,5.59714795
01/05/2007,FR,0.252161383,0.324207493,0.07204611,0.07204611,1.080691643,0,1.260806916,0.828530259,0.396253602,0,0.828530259,5.115273775
01/06/2007,FR,0.170473917,0.443232185,0.068189567,0.306853051,1.670644391,0.068189567,1.193317422,0.613706103,0.170473917,0.034094783,0.68189567,5.421070576
01/07/2007,FR,0.28889806,0.330169212,0.082542303,0.206355757,1.774659513,0,1.939744119,0.784151878,0.330169212,0,0.825423029,6.562113083
01/08/2007,FR,0.046040516,0.73664825,0,0.230202578,1.197053407,0.046040516,1.887661142,0.460405157,0.32228361,0,0.828729282,5.755064457
01/09/2007,FR,0.119510009,0.53779504,0,0.298775022,0.926202569,0.029877502,1.673140125,0.388407529,1.075590081,0.089632507,1.105467583,6.244397968
01/10/2007,FR,0.138408304,0.380622837,0.034602076,0.276816609,1.280276817,0.034602076,1.937716263,0.553633218,0.830449827,0.069204152,0.830449827,6.366782007
01/11/2007,FR,0.143575018,0.071787509,0.035893754,0.107681263,1.435750179,0,1.471643934,0.502512563,0.538406317,0.071787509,0.825556353,5.204594401
01/12/2007,FR,0.083263947,0.541215654,0.083263947,0.457951707,1.498751041,0.041631973,1.873438801,0.6244796,1.165695254,0.12489592,0.666111574,7.160699417
01/01/2008,FR,0.105042017,0.280112045,0.210084034,0.175070028,0.87535014,0.035014006,1.820728291,0.455182073,0.630252101,0.105042017,1.330532213,6.022408964
01/02/2008,FR,0.111234705,0.296625881,0.07415647,0.333704116,0.630329996,0,2.002224694,0.519095291,0.556173526,0.07415647,0.852799407,5.450500556
01/03/2008,FR,0.038520801,0.500770416,0.038520801,0.192604006,0.654853621,0,1.656394453,0.423728814,0.385208012,0.077041602,1.078582435,5.046224961
01/04/2008,FR,0.108030248,0.288080663,0.036010083,0.108030248,1.15232265,0,1.584443644,0.792221822,0.108030248,0.036010083,1.296362982,5.509542672
01/05/2008,FR,0.082850041,0.455675228,0,0.248550124,0.787075394,0.082850041,2.402651201,0.621375311,0.207125104,0.082850041,0.911350456,5.882352941
01/06/2008,FR,0.077130737,0.771307366,0.077130737,0.385653683,1.195526417,0,2.738141149,0.269957578,0.539915156,0.077130737,0.964134207,7.096027767
01/07/2008,FR,0.0450045,0.225022502,0,0.0450045,2.700270027,0,2.02520252,0.360036004,0.810081008,0.135013501,1.125112511,7.470747075
01/08/2008,FR,0.056882821,0.227531286,0,0.511945392,1.080773606,0,2.218430034,0.227531286,0.284414107,0.056882821,1.023890785,5.688282139
01/09/2008,FR,0.148864905,0.59545962,0.074432453,0.223297358,0.483810942,0,1.451432825,0.59545962,0.223297358,0.074432453,1.228135467,5.098623
01/10/2008,FR,0.125628141,0.314070352,0.314070352,0.439698492,0.376884422,0.094221106,1.350502513,2.60678392,0.251256281,0.06281407,1.193467337,7.129396985
01/11/2008,FR,0.073394495,0.293577982,0.183486239,0.293577982,0.844036697,0,1.211009174,1.688073394,0.256880734,0.036697248,1.431192661,6.311926606
01/12/2008,FR,0.469011725,0.301507538,0.234505863,0.167504188,0.804020101,0,1.407035176,0.40201005,0.201005025,0.033500838,1.708542714,5.728643216
01/01/2009,FR,0.095907928,0.223785166,0.223785166,0.095907928,0.703324808,0,3.676470588,0.319693095,0.159846547,0.127877238,0.831202046,6.457800512
01/02/2009,FR,0.03187759,0.350653491,0.541919031,0.22314313,1.625757093,0.03187759,1.306981192,0.956327702,0.605674211,0,0.701306981,6.375518011
01/03/2009,FR,0.102739726,0.342465753,0.445205479,0.376712329,0.993150685,0,0.821917808,1.232876712,0.376712329,0.034246575,0.753424658,5.479452055
01/04/2009,FR,0.118249901,0.275916437,0.078833268,0.275916437,0.945999212,0.078833268,0.591249507,1.694915254,0.354749704,0,0.709499409,5.124162397
01/05/2009,FR,0.135746606,0.271493213,0.090497738,0.226244344,0.859728507,0,1.085972851,0.271493213,0.135746606,0.090497738,0.904977376,4.07239819
01/06/2009,FR,0.31372549,0.470588235,0.196078431,0.392156863,1.176470588,0,1.333333333,1.725490196,0.470588235,0.156862745,0.941176471,7.176470588
01/07/2009,FR,0.178571429,1.071428571,0.267857143,0.133928571,1.383928571,0,1.607142857,1.964285714,0.625,0.178571429,1.116071429,8.526785714
01/08/2009,FR,0.614439324,1.02406554,0.307219662,0.409626216,0.819252432,0.051203277,1.638504864,0.921658986,0.563236047,0.307219662,1.075268817,7.731694828
01/09/2009,FR,0.472653612,1.620526671,0.135043889,0.168804862,1.485482782,0,1.114112086,3.072248481,1.586765699,0.303848751,0.979068197,10.93855503
01/10/2009,FR,0.359947644,0.981675393,0.261780105,0.130890052,1.210732984,0.032722513,1.439790576,2.454188482,1.341623037,0.196335079,1.341623037,9.751308901
01/11/2009,FR,0.223380491,0.744601638,0.074460164,0.037230082,1.451973194,0,1.489203276,1.787043931,1.154132539,0.223380491,0.744601638,7.930007446
01/12/2009,FR,0.158982512,0.635930048,0.914149444,0.119236884,1.391096979,0.039745628,1.629570747,0.715421304,0.476947536,0.039745628,1.351351351,7.47217806
01/01/2010,FR,0.55401662,0.870597546,1.424614167,0.356153542,1.345468935,0.395726157,0.949742778,1.187178472,0.395726157,0.039572616,0.831024931,8.349821923
01/02/2010,FR,0.154559505,0.811437403,4.018547141,0.077279753,1.236476043,0.077279753,1.004636785,0.734157651,1.120556414,0.154559505,1.120556414,10.51004637
01/03/2010,FR,0.142095915,0.461811723,4.476021314,0.319715808,2.060390764,0.071047957,1.385435169,1.101243339,0.53285968,0.071047957,1.243339254,11.86500888
01/04/2010,FR,0.269541779,0.462071621,4.004620716,0.231035811,1.347708895,0.038505968,1.193685021,1.001155179,0.385059684,0.038505968,1.078167116,10.05005776
01/05/2010,FR,0.228050171,0.304066895,6.917521855,0.228050171,0.608133789,0.076016724,0.950209046,1.482326112,1.064234132,0.038008362,2.014443177,13.91106043
01/06/2010,FR,0.144665461,0.650994575,1.374321881,0.144665461,1.374321881,0.036166365,1.410488246,1.880650995,0.361663653,0.072332731,1.91681736,9.367088608
01/07/2010,FR,0.133333333,0.4,0.444444444,0.355555556,1.155555556,0.133333333,1.555555556,0.888888889,0.4,0,1.555555556,7.022222222
01/08/2010,FR,0.162249865,0.594916171,0.162249865,0.162249865,0.973499189,0.216333153,1.24391563,0.378583018,0.540832883,0.054083288,1.189832342,5.678745268
01/09/2010,FR,0.752475248,0.554455446,0.792079208,0.158415842,1.306930693,0.03960396,1.02970297,0.95049505,0.158415842,0.198019802,0.831683168,6.772277228
01/10/2010,FR,0.25107604,0.824964132,0.573888092,0.143472023,2.331420373,0.035868006,1.362984218,1.111908178,0.143472023,0.071736011,1.147776184,7.99856528
01/11/2010,FR,0.40192926,0.281350482,4.059485531,0,1.889067524,0.040192926,1.446945338,1.969453376,0.522508039,0.160771704,1.085209003,11.85691318
01/12/2010,FR,0.241254524,0.723763571,3.739445115,0.160836349,1.688781665,0.201045436,1.085645356,1.447527141,0.683554483,0.120627262,0.804181745,10.89666265
01/01/2011,FR,0.399361022,0.35942492,1.397763578,0.119808307,1.597444089,0.199680511,1.597444089,1.637380192,0.279552716,0.039936102,1.118210863,8.74600639
01/02/2011,FR,0.285016287,0.570032573,1.262214984,0.488599349,0.895765472,0.122149837,2.687296417,1.71009772,0.244299674,0.040716612,1.262214984,9.568403909
01/03/2011,FR,0.204081633,1.06122449,2.040816327,0.204081633,0.489795918,0.12244898,2.163265306,1.387755102,0.367346939,0.12244898,2.204081633,10.36734694
01/04/2011,FR,0.097751711,0.830889541,1.661779081,0.097751711,0.782013685,0.195503421,1.515151515,1.612903226,0.439882698,0,1.808406647,9.042033236
01/05/2011,FR,0.949367089,0.497287523,3.028933092,0.316455696,1.084990958,0.180831826,1.311030741,2.12477396,0.226039783,0,1.084990958,10.80470163
01/06/2011,FR,0.092936803,0.975836431,5.111524164,0.232342007,1.161710037,0.185873606,1.579925651,1.301115242,0.278810409,0,0.789962825,11.71003718
01/07/2011,FR,0.218579235,0.983606557,7.704918033,0.163934426,0.546448087,0,0.928961749,1.038251366,0.109289617,0,1.693989071,13.38797814
01/08/2011,FR,0.175336061,0.64289889,4.441846873,0.64289889,0.935125658,0.175336061,1.636469901,0.993571011,0.058445354,0.058445354,2.220923437,11.98129749
01/09/2011,FR,0.308234258,0.396301189,6.208718626,0.352267723,0.572435051,0.044033465,1.276970498,1.849405548,0.088066931,0.044033465,1.100836636,12.24130339
01/10/2011,FR,0.174978128,0.743657043,6.78040245,0.131233596,1.049868766,0,1.181102362,1.662292213,0.262467192,0.043744532,1.224846894,13.25459318
01/11/2011,FR,0.126528891,0.590468157,7.212146774,0.295234078,0.843525938,0.084352594,1.180936314,1.940109658,0.885702235,0.042176297,1.265288908,14.46646984
01/12/2011,FR,0.27739251,1.155802127,6.241331484,0.369856681,1.433194637,0.09246417,1.063337957,2.820157189,0.323624595,0,1.155802127,14.93296348
01/01/2012,FR,0.165494415,0.45510964,3.806371535,0.537856847,0.661977658,0.124120811,0.951592884,1.903185767,0.661977658,0.124120811,0.91021928,10.30202731
01/02/2012,FR,0.042918455,1.030042918,4.334763948,0.128755365,1.201716738,0.08583691,1.115879828,0.944206009,0.643776824,0,1.158798283,10.68669528
01/03/2012,FR,0.209117524,0.460058553,2.300292765,0.167294019,1.714763697,0.041823505,1.505646173,1.171058135,0.669176077,0,1.338352154,9.577582601
01/04/2012,FR,0.146127618,0.48709206,1.461276181,0.292255236,1.363857769,0.194836824,1.85094983,1.315148563,0.925474915,0.097418412,0.828056503,8.962493911
01/05/2012,FR,0.091324201,0.547945205,6.621004566,0.136986301,0.639269406,0.182648402,1.050228311,1.598173516,0.502283105,0.091324201,1.095890411,12.55707763
01/06/2012,FR,0.127986348,0.767918089,6.911262799,0.298634812,0.853242321,0.042662116,1.151877133,1.83447099,0.597269625,0.085324232,0.938566553,13.60921502
01/07/2012,FR,0.157232704,0.733752621,3.721174004,0.157232704,0.943396226,0.052410901,1.100628931,1.677148847,0.209643606,0.104821803,1.257861635,10.11530398
01/08/2012,FR,0.133422282,0.266844563,3.802535023,0.800533689,1.534356237,0.066711141,1.601067378,1.067378252,0.266844563,0.200133422,1.067378252,10.8072048
01/09/2012,FR,0.360847993,0.405953992,2.435723951,0.135317997,1.217861976,0.045105999,0.676589986,2.796571944,0.49616599,0.180423996,1.353179973,10.1037438
01/10/2012,FR,0.161746866,0.606550748,2.709260008,0.323493732,1.334411646,0.080873433,1.253538213,1.98139911,0.283057016,0.12131015,1.05135463,9.906995552
01/11/2012,FR,0.044702727,0.447027269,3.397407242,0.223513634,1.609298167,0.089405454,1.072865445,1.251676352,0.178810907,0.044702727,1.296379079,9.655789003
01/12/2012,FR,0.100959112,0.504795558,1.766784452,0.201918223,1.261988894,0,0.858152448,1.463907118,0.403836446,0.100959112,1.060070671,7.723372034
01/01/2013,FR,0.381315539,0.61963775,1.334604385,0.524308866,1.096282173,0,0.953288847,1.2392755,0.285986654,0,0.81029552,7.244995234
01/02/2013,FR,0.136861314,0.729927007,1.642335766,0.364963504,1.596715328,0.182481752,0.958029197,0.821167883,0.182481752,0.045620438,1.140510949,7.801094891
01/03/2013,FR,0.088144557,0.969590128,2.42397532,1.851035699,1.410312913,0.132216836,1.18995152,0.969590128,0.440722785,0.176289114,0.6170119,10.2688409
01/04/2013,FR,0.236686391,0.473372781,1.380670611,0.67061144,1.57790927,0.236686391,1.183431953,1.222879684,0.197238659,0.039447732,0.828402367,8.047337278
01/05/2013,FR,0.157294534,0.471883602,0.865119937,0.275265435,2.162799843,0.039323634,1.57294534,0.78647267,0.117970901,0.039323634,0.707825403,7.196224931
01/06/2013,FR,0.041203131,0.947672023,0.824062629,0.412031314,3.131437989,0.164812526,0.906468892,0.947672023,0.041203131,0.041203131,0.494437577,7.952204368
01/07/2013,FR,0.227531286,0.682593857,1.080773606,0.113765643,1.422070535,0.284414107,1.194539249,1.137656428,0,0,1.251422071,7.39476678
01/08/2013,FR,0.237717908,0.713153724,0.950871632,0.316957211,0.950871632,0.158478605,1.743264659,0.633914422,0.079239303,0.396196513,1.347068146,7.527733756
01/09/2013,FR,0.110926234,0.721020521,0.776483638,0.166389351,1.275651692,0.110926234,0.388241819,1.109262341,0.221852468,0.055463117,1.885745979,6.821963394
01/10/2013,FR,0.132450331,0.573951435,0.706401766,0.397350993,1.280353201,0.264900662,1.456953642,0.838852097,0.264900662,0.04415011,1.19205298,7.152317881
01/11/2013,FR,0,0.273522976,0.547045952,0.437636761,1.58643326,0.218818381,0.547045952,0.765864333,0.218818381,0.054704595,0.601750547,5.251641138
01/12/2013,FR,0,0.482800241,1.086300543,0.362100181,1.810500905,0.181050091,0.844900422,1.508750754,0.12070006,0,0.603500302,7.0006035
01/01/2014,FR,0.218221495,0.490998363,0.763775232,0.272776869,0.981996727,0.054555374,0.927441353,0.818330606,0,0.054555374,1.145662848,5.728314239
01/02/2014,FR,0.061538462,0.430769231,1.107692308,0.430769231,0.553846154,0.123076923,0.676923077,0.984615385,0,0.061538462,0.738461538,5.169230769
01/03/2014,FR,0,0.617665225,1.050030883,1.791229154,1.544163064,0.061766523,1.235330451,1.111797406,0.061766523,0.926497838,1.173563928,9.573810994
01/04/2014,FR,0.256574727,0.577293137,1.411161001,0.833867864,1.02629891,0.064143682,0.769724182,1.282873637,0,0.320718409,1.347017319,7.889672867
01/05/2014,FR,0.068119891,1.089918256,2.452316076,1.498637602,1.634877384,0.272479564,1.294277929,0.476839237,0.068119891,0.408719346,1.294277929,10.55858311
01/06/2014,FR,0,0.954198473,0.318066158,1.972010178,1.335877863,0,1.208651399,0.82697201,0,0.190839695,1.335877863,8.142493639
01/07/2014,FR,0.215517241,1.436781609,0.359195402,2.873563218,1.005747126,0,0.718390805,0.574712644,0,0.07183908,0.862068966,8.117816092
01/08/2014,FR,0,0.992779783,0.451263538,4.061371841,2.888086643,0.270758123,0.992779783,0.722021661,0,0.180505415,1.263537906,11.82310469
01/09/2014,FR,0.310366232,1.055245189,1.241464929,1.551831161,1.179391682,0.062073246,1.055245189,0.86902545,0.124146493,0.124146493,1.613904407,9.186840472
01/10/2014,FR,0.16286645,0.705754615,1.194353963,0.705754615,0.760043431,0,0.977198697,1.628664495,0.054288817,0,1.031487514,7.220412595
01/11/2014,FR,0,1.270053476,0.601604278,0.935828877,1.136363636,0.06684492,1.336898396,1.069518717,0,0.200534759,0.735294118,7.352941176
01/12/2014,FR,0.252684776,0.442198358,0.947567909,1.831964624,1.516108654,0.442198358,1.326595073,0.821225521,0,0.189513582,1.831964624,9.602021478
01/01/2015,FR,2.550724638,0.579710145,3.47826087,1.15942029,0.869565217,0.173913043,0.985507246,0.579710145,0.115942029,0.057971014,1.507246377,12.05797101
01/02/2015,FR,0.253968254,1.650793651,5.079365079,0.444444444,0.888888889,0.444444444,1.206349206,0.952380952,0.063492063,0.063492063,1.523809524,12.57142857
01/03/2015,FR,0.696864111,0.987224158,2.43902439,0.522648084,0.81300813,0.116144019,0.987224158,0.871080139,0.116144019,0.116144019,0.929152149,8.594657375
01/04/2015,FR,0.563556669,1.31496556,1.690670006,0.500939261,0.939261115,0.250469631,1.001878522,1.06449593,0.062617408,0.062617408,0.563556669,8.015028178
01/05/2015,FR,0.267916946,1.607501674,2.612190221,0.535833891,1.205626256,0.066979236,1.272605492,0.602813128,0.066979236,0.200937709,0.803750837,9.243134628
01/06/2015,FR,0.746666667,0.906666667,5.173333333,0.533333333,1.066666667,0.106666667,0.64,0.586666667,0.106666667,0.053333333,0.586666667,10.50666667
01/07/2015,FR,0.238379023,0.595947557,12.93206198,0.715137068,0.953516091,0.059594756,0.536352801,0.834326579,0.476758045,0.119189511,1.311084625,18.77234803
01/08/2015,FR,1.436130008,1.284958428,2.796674225,1.284958428,2.191987906,0.22675737,1.889644747,1.587301587,0.22675737,0.302343159,2.343159486,15.57067271
01/09/2015,FR,0.399087799,0.741163056,0.969213227,0.912200684,1.083238312,0.171037628,1.140250855,0.570125428,0.228050171,0.057012543,1.824401368,8.095781072
01/10/2015,FR,0.212765957,0.957446809,0.691489362,0.425531915,1.276595745,0.319148936,1.010638298,0.638297872,0.159574468,0,0.744680851,6.436170213
01/11/2015,FR,5.588822355,0.998003992,0.931470393,0.199600798,0.598802395,0.133067199,1.397205589,0.465735196,0.066533599,0.199600798,1.131071191,11.70991351
01/12/2015,FR,1.73985087,0.414250207,0.828500414,0.994200497,1.408450704,0.165700083,2.236951118,0.745650373,0.165700083,0,1.077050539,9.776304888
